route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RJUN24-801-1_Weekday-31,60708639,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708640,,1,161,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708641,,1,159,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708642,,1,105,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708643,,1,164,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708644,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708645,,1,163,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708646,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708647,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708648,,1,106,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708649,,1,108,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708650,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708651,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708652,,1,110,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708653,,1,156,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708654,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708655,,1,157,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708656,,1,169,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708657,,1,101,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708658,,1,170,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708659,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708660,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708661,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708662,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708663,,1,160,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708664,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708665,,1,116,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708666,,1,164,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708667,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708668,,0,105,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708669,,0,106,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708670,,1,161,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708671,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708672,,0,110,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708673,,1,151,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708674,,0,111,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708675,,1,115,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708676,,0,167,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708677,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708678,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708679,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708680,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708681,,0,155,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708682,,0,156,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708683,,1,163,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708684,,1,161,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708685,,1,151,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708686,,0,161,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708687,,0,112,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708688,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708689,,0,158,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708690,,0,160,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708691,,0,163,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708692,,0,172,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708693,,1,117,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708694,,0,171,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708695,,0,162,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708696,,1,156,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708697,,1,106,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708698,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708699,,0,164,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708700,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708701,,0,107,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708702,,0,105,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708703,,0,116,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708704,,0,109,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708705,,0,153,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708706,,0,110,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708707,,1,118,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708708,,1,101,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708709,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708710,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708711,,1,169,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708712,,1,111,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708713,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708714,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708715,,0,169,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708716,,0,170,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708717,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708718,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708719,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708720,,0,160,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708721,,0,104,801NB_RC_221121
